episode_number,episode_title,reference_title,reference_url,reference_type_id
164,Podemos Ler Emocoes Com Base Em Expressoes Faciais,Handbook of Affective Neuroscience Cap 1,https://goo.gl/pzjwGr,9
164,Podemos Ler Emocoes Com Base Em Expressoes Faciais,Irenäus Eibl-Eibesfeldt,http://evolution.anthro.univie.ac.at/institutes/urbanethology/staff/eibl-eibesfeldt.html,9
164,Podemos Ler Emocoes Com Base Em Expressoes Faciais,How Pixar’s ‘Inside Out’ Gets One Thing Deeply Wrong,http://clbb.mgh.harvard.edu/how-pixars-inside-out-gets-one-thing-deeply-wrong,6
164,Podemos Ler Emocoes Com Base Em Expressoes Faciais,A vida é uma festa (2018) – Barrett,http://www.adorocinema.com/filmes/filme-206775/trailer-19556260,9
164,Podemos Ler Emocoes Com Base Em Expressoes Faciais,Emotion Inside Out (Lisa Barrett) – Theory of constructed emotion,https://www.youtube.com/watch?time_continue=812&v=h7Mtwds0wW4,1
164,Podemos Ler Emocoes Com Base Em Expressoes Faciais,Faces of Emotion: Investigating Emotional Facial Expressions Towards a Robot.,https://sci-hub.tw/10.1007/s12369-017-0447-2,9
164,Podemos Ler Emocoes Com Base Em Expressoes Faciais,Divertidamente (2015) – Ekman,http://www.adorocinema.com/filmes/filme-196960,9
164,Podemos Ler Emocoes Com Base Em Expressoes Faciais,“Laughter” and “Smile” in Barbary Macaques (Macaca sylvanus),https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1439-0310.1992.tb00864.x,9
166,Por Que Algumas Pessoas Sao Mais Desastradas,Developmental coordination disorder (DCD),https://link.springer.com/chapter/10.1007/978-3-319-57196-6_22,2
166,Por Que Algumas Pessoas Sao Mais Desastradas,Biological Differences or Social Constructions? The Entanglement of Sex and Gender in Health and Physical Education,https://tspace.library.utoronto.ca/bitstream/1807/89736/1/Gray_Sarah_201806_PhD_thesis.pdf,9
166,Por Que Algumas Pessoas Sao Mais Desastradas,Motor Skill Interventions in Children With Developmental Coordination Disorder: A Systematic Review and Meta-Analysis,https://www.sciencedirect.com/science/article/pii/S0003999318300042,2
166,Por Que Algumas Pessoas Sao Mais Desastradas,Teoria da Maturação de Gesell,https://healthresearchfunding.org/arnold-gesell-maturation-theory-explained,9
167,Coco De Gato Torna As Pessoas Mais Empreendedoras,Host–parasite interaction associated with major mental illness,http://www.nature.com.sci-hub.tw/articles/s41380-018-0217-z,9
167,Coco De Gato Torna As Pessoas Mais Empreendedoras,No Brasil – PEGN,https://revistapegn.globo.com/Empreendedorismo/noticia/2018/08/parasita-encontrado-em-coco-de-gato-aumenta-o-desejo-de-empreender-diz-estudo.html,9
167,Coco De Gato Torna As Pessoas Mais Empreendedoras,Em UK – The independent,https://www.independent.co.uk/news/science/parasite-cat-faeces-mind-alter-humans-courage-fear-failure-toxoplasma-gondii-a8463436.html,9
167,Coco De Gato Torna As Pessoas Mais Empreendedoras,Morbid attraction to leopard urine in Toxoplasma-infected chimpanzees,https://www.cell.com/current-biology/fulltext/S0960-98221501517-1,9
167,Coco De Gato Torna As Pessoas Mais Empreendedoras,Effects of Toxoplasma on Human Behavior,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2526142,2
167,Coco De Gato Torna As Pessoas Mais Empreendedoras,Toxoplasmosis – A Global Threat. Correlation of Latent Toxoplasmosis with Specific Disease Burden in a Set of 88 Countries,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3963851,2
167,Coco De Gato Torna As Pessoas Mais Empreendedoras,Artigo original:,https://royalsocietypublishing.org/doi/full/10.1098/rspb.2018.0822,9
167,Coco De Gato Torna As Pessoas Mais Empreendedoras,Toxoplasma gondii infection and behavioral outcomes in humans:a systematic review,https://link.springer.com/content/pdf/10.1007%2Fs00436-018-6040-2.pdf,2
167,Coco De Gato Torna As Pessoas Mais Empreendedoras,Rats attacking cats – World’s Weirdest Events: Episode 7 Preview – BBC One,https://www.youtube.com/watch?v=XQ4Y27RQaZk,1
168,Japones E Tudo Igual,A Participação Asiática no Racismo Anti-Negro,https://www.youtube.com/watch?v=vXJPI2h8yPQ,1
168,Japones E Tudo Igual,Individual differences in the propensity to make attributions to prejudice,https://twin.sci-hub.tw/6110/78da272efc44a496bb3b5745bf9be6bf/miller2016.pdf,9
168,Japones E Tudo Igual,"All Look Same – Teste para diferenciar japoneses, chineses e coreanos",http://alllooksame.com/app/quiz.php?tid=1,9
169,Pessoas Que Publicam Frases Motivacionais Sao Menos Inteligentes,Wisdom of Chopra,http://wisdomofchopra.com,9
169,Pessoas Que Publicam Frases Motivacionais Sao Menos Inteligentes,Are neoliberals more susceptible to bullshit? (2016),https://goo.gl/FR7aFx,9
169,Pessoas Que Publicam Frases Motivacionais Sao Menos Inteligentes,The spread of true and false news online,http://science.sciencemag.org/content/359/6380/1146,9
169,Pessoas Que Publicam Frases Motivacionais Sao Menos Inteligentes,Artigo original: “On the reception and detection of pseudo profund bullshit (2015)”,http://journal.sjdm.org/15/15923a/jdm15923a.pdf,9
169,Pessoas Que Publicam Frases Motivacionais Sao Menos Inteligentes,Cognitive Reflection and the 2016 U.S. Presidential Election (2019),https://journals.sagepub.com/doi/abs/10.1177/0146167218783192?casa_token=5JiSIwT2DYIAAAAA:YkcXzkyUfrjPZp1qOZlRRVRs-suTrACsM5zWJKDXxeJ73GqtG3TeCpvBRvwOD2kKhgYmT0vFXdTR,9
169,Pessoas Que Publicam Frases Motivacionais Sao Menos Inteligentes,Dragoes de Garagem 142 – Fake News,http://dragoesdegaragem.com/podcast/dragoes-de-garagem-142-fake-news,9
169,Pessoas Que Publicam Frases Motivacionais Sao Menos Inteligentes,New Age Bullshit Generator,http://sebpearce.com/bullshit,9
169,Pessoas Que Publicam Frases Motivacionais Sao Menos Inteligentes,Divulgação no Geekness,http://geekness.com.br/pessoas-que-publicam-frases-motivacionais-sao-menos-inteligentes,9
169,Pessoas Que Publicam Frases Motivacionais Sao Menos Inteligentes,"Who falls for fake news? The roles of bullshit receptivity, overclaiming, familiarity, and analytic thinking",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3023545,9
17,Matematica Pode Ajudar Ganhar Na Mega Sena,>>Calculadora de distribuição hipergeométrica,,9
17,Matematica Pode Ajudar Ganhar Na Mega Sena,>>Sobre a distribuição hipergeométrica na Wikipedia,,9
170,Para Conseguir Algo Basta Acreditar Ou Querer Muito,A poderosa e invisível razão pela qual pessoas com pouco talento se tornam bem-sucedidas,https://www.bbc.com/portuguese/vert-cap-43597495?fbclid=IwAR0inbxI7yhTv_E0-eI4TGyuMBBcKc7r38_jbI0BOzuQ4FS86DhZWOiTN4k,3
170,Para Conseguir Algo Basta Acreditar Ou Querer Muito,Causal FormalEffects of childhood poverty and chronic stress on emotion regulatory brain function in adulthood,https://www.pnas.org/content/110/46/18442,9
170,Para Conseguir Algo Basta Acreditar Ou Querer Muito,Sucesso depende mais de Origem do que do Talento,https://super.abril.com.br/ciencia/sucesso-depende-mais-da-origem-do-que-do-talento-diz-estudo/?fbclid=IwAR2CrFf140g8bMLfKx94lKyY1KFZXLEMWqFQuPEY-pbGrtEMQ5wKBjLg3Ec,9
170,Para Conseguir Algo Basta Acreditar Ou Querer Muito,Childhood poverty and adult psychological well-being,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5206566/pdf/pnas.201604756.pdf,2
170,Para Conseguir Algo Basta Acreditar Ou Querer Muito,Divulgação na Folha de S. Paulo,http://www1.folha.uol.com.br/educacao/2017/09/1920054-motivacao-de-aluno-pode-vencer-barreira-social-afirma-estudo.shtml,3
170,Para Conseguir Algo Basta Acreditar Ou Querer Muito,Processos Estocásticos:,https://pt.wikipedia.org/wiki/Processo_estocástico,9
170,Para Conseguir Algo Basta Acreditar Ou Querer Muito,Causa EficientePoverty Impedes Cognitive Function,http://science.sciencemag.org/content/341/6149/976,9
170,Para Conseguir Algo Basta Acreditar Ou Querer Muito,Causa materialGene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals,https://www.nature.com/articles/s41588-018-0147-3,9
170,Para Conseguir Algo Basta Acreditar Ou Querer Muito,Causa FinalNeuroscience of Childhood Poverty: Evidence of Impacts and Mechanisms as Vehicles of Dialog With Ethics,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5266697,2
171,Por Que O Tamanho Do Papel Sulfite E Um A4,Esquema da solução apresentada no episódio sobre Números Racionais:,https://goo.gl/gAHWm2,9
171,Por Que O Tamanho Do Papel Sulfite E Um A4,New York Times – Errol Morris – The Ashtray: Hippasus of Metapontum (Part 3),https://opinionator.blogs.nytimes.com/2011/03/08/the-ashtray-hippasus-of-metapontum-part-3,3
172,Por Que As Nuvens Tem O Formato De Alguma Coisa,Affective Visual Perception Using Machine Pareidolia of Facial Expressions,http://ieeexplore.ieee.org.sci-hub.tw/abstract/document/6882207,9
172,Por Que As Nuvens Tem O Formato De Alguma Coisa,Chickens Prefer Beautiful Humans,https://link.springer.com/content/pdf/10.1007%2Fs12110-002-1021-6.pdf,2
172,Por Que As Nuvens Tem O Formato De Alguma Coisa,"BBC ‘Virgin Mary’ toast fetches $28,000 (2004)",http://news.bbc.co.uk/2/hi/4034787.stm,9
172,Por Que As Nuvens Tem O Formato De Alguma Coisa,Seeing Jesus in toast: Neural and behavioral correlates of face pareidolia (2014),http://www.sciencedirect.com.sci-hub.tw/science/article/pii/S0010945214000288,2
172,Por Que As Nuvens Tem O Formato De Alguma Coisa,Outro filme – Propagnosia,https://m.imdb.com/title/tt1966552,9
172,Por Que As Nuvens Tem O Formato De Alguma Coisa,Filme Faces in Crowd,https://m.imdb.com/title/tt1536410/?ref_=fn_al_tt_0,9
172,Por Que As Nuvens Tem O Formato De Alguma Coisa,Pareidolia: characterising facial anthropomorphism and its implications for product design,http://www.inderscienceonline.com.sci-hub.tw/doi/pdf/10.1504/JDR.2018.092792,9
172,Por Que As Nuvens Tem O Formato De Alguma Coisa,"Pareidolia-proneness, reality discrimination errors, and visual hallucination-like experiences in a non-clinical sample",https://psyarxiv.com/cf6z4,9
173,O Que Sao Cacoetes,Girl living with worst ever case of tourettes | 60 Minutes Australia,https://www.youtube.com/watch?v=-yy6UUncUI0,1
173,O Que Sao Cacoetes,Imaging the where and when of tic generation and resting state networks in adult Tourette patients,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4035756,2
173,O Que Sao Cacoetes,Neuroimaging of tic genesis: Present status and future perspectives,https://onlinelibrary.wiley.com/doi/full/10.1002/mds.26333,9
173,O Que Sao Cacoetes,"Tiques, Cacoetes, Síndrome de Tourette",https://goo.gl/o7y2Ks,9
173,O Que Sao Cacoetes,Drauzio Varela – Tiques Incontroláveis,https://drauziovarella.uol.com.br/drauzio/artigos/tiques-incontrolaveis,9
174,Por Que Temos O Impeto De Pular De Lugares Altos,Existential neuroscience: a functional magnetic resonance imaging investigation of neural responses to reminders of one’s mortality (2012),https://academic.oup.com/scan/article/7/2/193/1625189,9
174,Por Que Temos O Impeto De Pular De Lugares Altos,An urge to jump affirms the urge to live: An empirical examination of the high place phenomenon (2012),http://www.sciencedirect.com.sci-hub.tw/science/article/pii/S0165032711006847,2
174,Por Que Temos O Impeto De Pular De Lugares Altos,Existentialism and the Fear of Dying – Michael A. Slote,http://www.jstor.org.sci-hub.tw/stable/20009555?seq=1#page_scan_tab_contents,2
174,Por Que Temos O Impeto De Pular De Lugares Altos,"Deception Pass Bridge, Whidbey Island, WA in 4K",https://www.youtube.com/watch?v=pJfLYHEnV70,1
175,Jogar Videogame Deixa As Pessoas Mais Violentas Parte 1 De 2,Behavioural realism and the activation of aggressive concepts in violent video games,https://www.sciencedirect.com/science/article/pii/S1875952117300113,2
175,Jogar Videogame Deixa As Pessoas Mais Violentas Parte 1 De 2,It’s okay to shoot a character: Moral disengagement in violent video games,https://academic.oup.com/joc/article-abstract/60/1/94/4098421,9
175,Jogar Videogame Deixa As Pessoas Mais Violentas Parte 1 De 2,"Violent Video Game Effects on Aggression, Empathy, and Prosocial Behavior in Eastern and Western Countries: A Meta-Analytic Review (2010)",https://psycnet.apa.org/fulltext/2010-03383-001.html?casa_token=2CSQGMgA4TgAAAAA:rX9J_Hs4q45whRGozCxiP_cwsAhHcj9rUbTj-oUIe-MJRhm3pMwccp2EdVHD1ZgR1rVSfPi9Q8_8WlT2tVFk0y4,9
175,Jogar Videogame Deixa As Pessoas Mais Violentas Parte 1 De 2,Videogame as Media Practice: An Exploration of the Intersections Between Play and Audiovisual Culture (2009),http://journals.sagepub.com.sci-hub.tw/doi/abs/10.1177/1354856508097019?casa_token=-g8VHtVJrnQAAAAA:3bh1POMQTxjZbZeBh242ETnz7gME4C8lWxz-Z4afoM8nzgqbe4f31yk4uWJ2WqS-lp3tca53JfdIiQ,9
175,Jogar Videogame Deixa As Pessoas Mais Violentas Parte 1 De 2,Cuphead RAGE/FAIL Twitch Compilation,https://www.youtube.com/watch?v=EdmWgOKSx-c,1
175,Jogar Videogame Deixa As Pessoas Mais Violentas Parte 1 De 2,Major Video Games Make More Money Than Blockbuster Movies,https://www.entrepreneur.com/article/323001,9
175,Jogar Videogame Deixa As Pessoas Mais Violentas Parte 1 De 2,Eletronic gaming and Prosocial Adjustment,https://www.google.com/url?sa=t&source=web&rct=j&url=http://pediatrics.aappublications.org/content/pediatrics/134/3/e716.full.pdf&ved=2ahUKEwiglrmjnorhAhXvH7kGHdUXDcAQFjAAegQIAxAB&usg=AOvVaw3kEuEUNpFBGpPeEEtWl99J,9
175,Jogar Videogame Deixa As Pessoas Mais Violentas Parte 1 De 2,Meanings of play among children (2012),http://journals.sagepub.com.sci-hub.tw/doi/abs/10.1177/0907568212454751?casa_token=gen0H75qVEwAAAAA:q_4tXIcux_p5edp9do-V1mQOaOt4t7d2jCPoxK-iLOOM2lOQBVvjNJxRRaR9nCqH5krNaHUz40HLKg,9
175,Jogar Videogame Deixa As Pessoas Mais Violentas Parte 1 De 2,No priming in video games,https://www.sciencedirect.com/science/article/pii/S0747563217305472,2
176,Jogar Videogame Deixa As Pessoas Mais Violentas Parte 2 De 2,Eletronic gaming and Prosocial Adjustment,https://www.google.com/url?sa=t&source=web&rct=j&url=http://pediatrics.aappublications.org/content/pediatrics/134/3/e716.full.pdf&ved=2ahUKEwiglrmjnorhAhXvH7kGHdUXDcAQFjAAegQIAxAB&usg=AOvVaw3kEuEUNpFBGpPeEEtWl99J,9
176,Jogar Videogame Deixa As Pessoas Mais Violentas Parte 2 De 2,Videogame as Media Practice: An Exploration of the Intersections Between Play and Audiovisual Culture (2009),http://journals.sagepub.com.sci-hub.tw/doi/abs/10.1177/1354856508097019?casa_token=-g8VHtVJrnQAAAAA:3bh1POMQTxjZbZeBh242ETnz7gME4C8lWxz-Z4afoM8nzgqbe4f31yk4uWJ2WqS-lp3tca53JfdIiQ,9
176,Jogar Videogame Deixa As Pessoas Mais Violentas Parte 2 De 2,Cuphead RAGE/FAIL Twitch Compilation,https://www.youtube.com/watch?v=EdmWgOKSx-c,1
176,Jogar Videogame Deixa As Pessoas Mais Violentas Parte 2 De 2,Major Video Games Make More Money Than Blockbuster Movies,https://www.entrepreneur.com/article/323001,9
176,Jogar Videogame Deixa As Pessoas Mais Violentas Parte 2 De 2,Behavioural realism and the activation of aggressive concepts in violent video games,https://www.sciencedirect.com/science/article/pii/S1875952117300113,2
176,Jogar Videogame Deixa As Pessoas Mais Violentas Parte 2 De 2,No priming in video games,https://www.sciencedirect.com/science/article/pii/S0747563217305472,2
176,Jogar Videogame Deixa As Pessoas Mais Violentas Parte 2 De 2,"Violent Video Game Effects on Aggression, Empathy, and Prosocial Behavior in Eastern and Western Countries: A Meta-Analytic Review (2010)",https://psycnet.apa.org/fulltext/2010-03383-001.html?casa_token=2CSQGMgA4TgAAAAA:rX9J_Hs4q45whRGozCxiP_cwsAhHcj9rUbTj-oUIe-MJRhm3pMwccp2EdVHD1ZgR1rVSfPi9Q8_8WlT2tVFk0y4,9
176,Jogar Videogame Deixa As Pessoas Mais Violentas Parte 2 De 2,Meanings of play among children (2012),http://journals.sagepub.com.sci-hub.tw/doi/abs/10.1177/0907568212454751?casa_token=gen0H75qVEwAAAAA:q_4tXIcux_p5edp9do-V1mQOaOt4t7d2jCPoxK-iLOOM2lOQBVvjNJxRRaR9nCqH5krNaHUz40HLKg,9
176,Jogar Videogame Deixa As Pessoas Mais Violentas Parte 2 De 2,It’s okay to shoot a character: Moral disengagement in violent video games,https://academic.oup.com/joc/article-abstract/60/1/94/4098421,9
177,Por Que Criamos Amigos Imaginarios,Marjorie Taylor – Imaginary Companions and the Children Who Create Them,https://www.youtube.com/watch?v=vO2A4KAH3EQ,1
177,Por Que Criamos Amigos Imaginarios,Expecting to teach enhances learning and organization of knowledge in free recall of text passages,https://link.springer.com/article/10.3758/s13421-014-0416-z,2
177,Por Que Criamos Amigos Imaginarios,The Illusion of Independent Agency: Do Adult Fiction Writers Experience Their Characters as Having Minds of Their Own?,http://journals.sagepub.com.sci-hub.tw/doi/abs/10.2190/FTG3-Q9T0-7U26-5Q5X,9
177,Por Que Criamos Amigos Imaginarios,Pretend Companions (Imaginary Playmates): The Emergence of a Field,http://www.tandfonline.com.sci-hub.tw/doi/abs/10.3200/GNTP.167.4.349-364,9
178,O Que E Ser Normal,Normality Does Not Equal Mental Health: The Need to Look Elsewhere for Standards of Good Psychological Health:,https://bit.ly/2uRT5Pm,9
