Episode,Reference_1,Reference_2,Reference_3,Reference_4,Reference_5,Reference_6,Reference_7,Reference_8,Reference_9,Reference_10,Reference_11,Reference_12,Reference_13,Reference_14,Reference_15,Reference_16
https://www.b9.com.br/shows/naruhodo/naruhodo-152-especial-premio-ig-nobel-2018-parte-2-de-2/,Voodoo Dollhttp://dumb.com/voodoodoll/,"Pateta no Trânsito – Walt Disney, 1950https://www.youtube.com/watch?v=-1TNHmLcEns",Ig Nobel Prize: Winnershttps://www.improbable.com/ig/winners/,2018 Ig Nobel Prize – Categoria: Literaturahttps://academic.oup.com/iwc/article/28/1/27/2363584,2018 Ig Nobel Prize – Categoria: Nutriçãohttps://www.nature.com/articles/srep44707,2018 Ig Nobel Prize – Categoria: Medicina Reprodutivahttps://ohsu.pure.elsevier.com/en/publications/nocturnal-penile-tumescence-monitoring-with-stamps-2,2018 Ig Nobel Prize – Categoria: Economiahttps://www.sciencedirect.com/science/article/pii/S104898431730276X,2018 Ig Nobel Prize – Categoria: Paz:http://pubs.sciepub.com/jsa/1/1/1/,Podcasts das #Minas: CHÁ COM RAPADURAhttps://chacomrapadura.com/,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-151-especial-premio-ig-nobel-2018-parte-1-de-2/,Naruhodo #86 – Julgamos homens com barba de um jeito diferente?https://www.b9.com.br/76003/naruhodo-86-julgamos-homens-com-barba-de-um-jeito-diferente/,Ig Nobel Prize: Winnershttps://www.improbable.com/ig/winners/,2018 Ig Nobel Prize – Categoria: Medicinahttp://jaoa.org/article.aspx?articleid=2557373,2018 Ig Nobel Prize – Categoria: Antropologiahttps://link.springer.com/article/10.1007/s10329-017-0624-9,2018 Ig Nobel Prize – Categoria: Biologiahttps://link.springer.com/article/10.1007/s10886-018-0950-4,2018 Ig Nobel Prize – Categoria: Químicahttps://www.tandfonline.com/doi/abs/10.1179/sic.1990.35.3.153,2018 Ig Nobel Prize – Categoria: Ensino em Medicina:https://www.sciencedirect.com/science/article/pii/S0016510705030129,Podcasts das #Minas: FANFICASThttp://fanficast.com.br,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-150-o-que-e-o-no-fap-september/,Naruhodo #93 – Ejacular com frequência reduz o risco de câncer na próstata?https://www.b9.com.br/77937/naruhodo-93-ejacular-com-frequencia-reduz-o-risco-de-cancer-na-prostata/,Naruhodo #98 – Por que precisamos falar sobre suicídio?https://www.b9.com.br/79155/naruhodo-98-por-que-precisamos-falar-sobre-suicidio/,TED – The great Porn experimenthttps://www.youtube.com/watch?v=wSF82AwSDiU,TED – Why I stopped watching pornhttps://www.youtube.com/watch?v=gRJ_QfP2mhU,A research on the relationship between ejaculation and serum testosterone level in menhttps://link.springer.com/article/10.1631/jzus.2003.0236,The Impact of Internet Pornography on Adolescents: A Review of the Researchhttp://sci-hub.tw/http://www.tandfonline.com/doi/abs/10.1080/10720162.2012.660431,Becoming a sexual being: The “elephant in the room” of adolescent brain developmenthttps://www.sciencedirect.com/science/article/pii/S1878929316300779,Nonconceptive Sexual Behavior in Bonobos and Capuchinshttps://link.springer.com/article/10.1023/A:1026395829818,Can Pornography be Addictive? An fMRI Study of Men Seeking Treatment for Problematic Pornography Usehttps://www.nature.com/articles/npp201778,Podcasts das #Minas: É PAU É PEDRAhttp://epauepedra.com.br/,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-149-por-que-damos-risadas/,Livro “Humor and Laughter – Theory and Applications”https://www.taylorfrancis.com/books/9781351514217,Comercial: Boticário – Dia dos Pais 2018https://www.youtube.com/watch?v=Aa-wZefbriM,Naruhodo #61 – Pessoas ricas prestam menos atenção à pobrezahttps://www.b9.com.br/71728/naruhodo-61-pessoas-ricas-prestam-menos-atencao-pobreza/,Naruhodo #67 – Como funciona o cérebro quando conversamos com nós mesmos?https://www.b9.com.br/72717/naruhodo-67-como-funciona-o-cerebro-quando-conversamos-com-nos-mesmos/,Naruhodo #144 – Por que sentimos cócegas?https://www.b9.com.br/95158/naruhodo-144-por-que-sentimos-cocegas/,Podcasts das #Minas: Pergunta de Quinta – É Pau É Pedrahttps://open.spotify.com/show/7wpw0VXhWurAofD2zeJgsm,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=1#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=23#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=21#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=22#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=25#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=26#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=27#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=35#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/repost-naruhodo-98-por-que-precisamos-falar-sobre-suicidio/,CVV – Centro de Valorização da Vida,===>https://www.cvv.org.br/,Naruhodo #94 – O que é o Teorema de Bayes? (E o que horóscopo tem a ver com isso?),===>https://www.b9.com.br/78405/naruhodo-94-o-que-e-o-teorema-de-bayes-e-o-que-horoscopo-tem-a-ver-com-isso/,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-148-a-dieta-low-carb-reduz-a-expectativa-de-vida-2/,Dietary carbohydrate intake and mortality: a prospective cohort study and meta-analysishttps://www.thelancet.com/journals/lanpub/article/PIIS2468-2667(18)30135-X/fulltext,"Dietas low carb, com restrição de carboidratos, reduzem expectativa de vida, indica estudohttps://www.bbc.com/portuguese/geral-45221046",Atkins and other low-carbohydrate diets: hoax or an effective tool for weight loss?http://sci-hub.tw/http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(04)16986-9/fulltext,Naruhodo #63 – A frequência cardíaca da mãe influencia o sexo do bebê?https://www.b9.com.br/71937/naruhodo-63-frequencia-cardiaca-da-mae-influencia-o-sexo-bebe/,Naruhodo #93 – Ejacular com frequência reduz o risco de câncer na próstata?https://www.b9.com.br/77937/naruhodo-93-ejacular-com-frequencia-reduz-o-risco-de-cancer-na-prostata/,Naruhodo #99 – Comer carne altera o nosso humor?https://www.b9.com.br/79606/naruhodo-99-comer-carne-altera-o-nosso-humor/,Naruhodo #120 – Comer iodo durante a gravidez aumenta o QI do bebê?https://www.b9.com.br/87575/naruhodo-120-comer-iodo-durante-a-gravidez-aumenta-o-qi-do-bebe/,Podcasts das Minas: Ponto Ghttp://preciosamadalena.com.br/category/podcast/ponto-g/,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-147-comer-pimenta-faz-bem-pra-saude/,Directed deterrence by capsaicin in chillieshttp://sci-hub.tw/http://www.nature.com/articles/35086653,A field test of the directed deterrence hypothesis in two species of wild chilihttps://link.springer.com/article/10.1007/s00442-006-0496-y,The metabolic effects of a commercially available chicken peri-peri (African bird’s eye chilli) meal in overweight individualshttp://bit.ly/2Pvd12T,"Naruhodo #52 – No bar, fazer xixi uma primeira vez aumenta a vontade de urinar mais vezes?http://b9.com.br/70624/naruhodo-52-no-bar-fazer-xixi-uma-primeira-vez-aumenta-vontade-de-urinar-mais-vezes",Podcasts das #Minas: Baseado em Fatos Surreaishttp://www.bfsurreais.com.br/,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-146-por-que-precisamos-falar-sobre-vacinas/,SciCast #268: Vacinashttp://www.deviante.com.br/podcasts/scicast-268/,PODEntender #35 sobre Vacinação e Saúde Públicahttp://podentender.com/2018/08/vacinacao-e-saude-publica.html,EXISTE PERIGO NA VACINA? | Nerdologiahttps://www.youtube.com/watch?v=MiIZlSNAu0E,Revolta da Vacina | Nerdologiahttps://www.youtube.com/watch?v=SlsHN-OWCkw,Naruhodo #115 – Por que precisamos falar sobre a febre amarela?https://www.b9.com.br/85684/naruhodo-115-por-que-precisamos-falar-sobre-a-febre-amarela/,The Role of Patient Engagement in Addressing Parents’ Perceptions About Immunizationshttps://jamanetwork.com/journals/jama/article-abstract/2633667,Parental Decision-Making on Childhood Vaccinationhttps://www.ncbi.nlm.nih.gov/pmc/articles/PMC6008886/,The Role of Risk Perception in Flu Vaccine Behavior among African‐American and White Adults in the United Stateshttps://onlinelibrary.wiley.com/doi/abs/10.1111/risa.12790,Calendário de Vacinação 2018 – Ministério da Saúdehttp://portalarquivos2.saude.gov.br/images/pdf/2018/julho/11/Calendario-de-Vacinacao-2018.pdf,Manual dos Centros de Referência para Imunobiológicos Especiaishttp://portalarquivos2.saude.gov.br/images/pdf/2014/dezembro/09/manual-cries-9dez14-web.pdf,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-145-por-que-a-cabeca-doi-quando-tomamos-gelado/,Podcasts das #Minas: APENÃhttps://medium.com/apenã,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-144-por-que-sentimos-cocegas/,Chimpanzees (Pan troglodytes) Produce the Same Types of ‘Laugh Faces’ when They Emit Laughter and when They Are Silenthttp://journals.plos.org/plosone/article?id=10.1371/journal.pone.0127337,Reconstructing the Evolution of Laughter in Great Apes and Humanshttps://www.cell.com/current-biology/fulltext/S0960-9822(09)01129-4,Naruhodo #74 – Por que algumas músicas nos arrepiam?https://www.b9.com.br/73856/naruhodo-74-por-que-algumas-musicas-nos-arrepiam/,Naruhodo #94 – O que é o Teorema de Bayes? (E o que horóscopo tem a ver com isso?)https://www.b9.com.br/78405/naruhodo-94-o-que-e-o-teorema-de-bayes-e-o-que-horoscopo-tem-a-ver-com-isso/,Naruhodo #125 – Por que algumas pessoas passam mal ao ver sangue?https://www.b9.com.br/89297/naruhodo-125-por-que-algumas-pessoas-passam-mal-ao-ver-sangue/,Podcasts das #Minas: MENINAS PRA FRENTEhttps://www.facebook.com/MeninasPraFrente/,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-143-constelacao-familiar-e-uma-ideia-cientificamente-valida-parte-2-de-2/,"Couple therapy, family therapy and systemic interventions for adult‐focused problems: the current evidence basehttps://onlinelibrary.wiley.com/doi/abs/10.1111/1467-6427.12225","The evidence base for couple therapy, family therapy and systemic interventions for adult‐focused problemshttps://onlinelibrary.wiley.com/doi/abs/10.1111/1467-6427.12033",Emergence – How Stupid Things Become Smart Togetherhttps://www.youtube.com/watch?v=16W7c0mb-rE,"Naruhodo #28 – Qual a diferença entre eficiência, eficácia e efetividade?https://www.b9.com.br/67937/naruhodo-28-qual-diferenca-entre-eficiencia-eficacia-e-efetividade/",Naruhodo #29 – O que é e como acontece o déjà vu?https://www.b9.com.br/67968/naruhodo-29-o-que-e-e-como-acontece-o-deja-vu/,Naruhodo #35 – Pessoas absorvem energia umas das outras?https://www.b9.com.br/68327/naruhodo-35-pessoas-absorvem-energia-umas-das-outras/,Naruhodo #76 – Psicanálise é ciência?https://www.b9.com.br/74204/naruhodo-76-psicanalise-e-ciencia/,Podcasts das #Minas: AS MATHILDAShttp://cinemacao.com/category/as-mathildas/,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-142-constelacao-familiar-e-uma-ideia-cientificamente-valida-parte-1-de-2/,"Couple therapy, family therapy and systemic interventions for adult‐focused problems: the current evidence basehttps://onlinelibrary.wiley.com/doi/abs/10.1111/1467-6427.12225","The evidence base for couple therapy, family therapy and systemic interventions for adult‐focused problemshttps://onlinelibrary.wiley.com/doi/abs/10.1111/1467-6427.12033","Naruhodo #28 – Qual a diferença entre eficiência, eficácia e efetividade?https://www.b9.com.br/67937/naruhodo-28-qual-diferenca-entre-eficiencia-eficacia-e-efetividade/",Naruhodo #35 – Pessoas absorvem energia umas das outras?https://www.b9.com.br/68327/naruhodo-35-pessoas-absorvem-energia-umas-das-outras/,Naruhodo #76 – Psicanálise é ciência?https://www.b9.com.br/74204/naruhodo-76-psicanalise-e-ciencia/,Podcasts das #Minas: OLHAREShttps://olharespodcast.com.br,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-141-cheirar-pum-faz-bem-a-saude/,Rotten egg gas holds key to healthcare therapieshttp://www.exeter.ac.uk/news/research/title_393168_en.html,Podcasts das #Minas: O QUE ASSISTIRhttp://oqueassistir.com.br,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-140-por-que-expressamos-tanta-raiva-nas-redes-sociais/,An agent-based model for emotion contagion and competition inonline social mediahttp://sci-hub.tw/http://www.sciencedirect.com/science/article/pii/S0378437117313407,Spiral of silence on social media and the moderating role of disagreement and publicness in the network: Analyzing expressive and withdrawal behaviorshttp://sci-hub.tw/http://journals.sagepub.com/doi/abs/10.1177/1461444818763384,Cartoon: “Come to bed”https://me.me/i/are-you-coming-to-bed-i-cant-this-is-important-9417910,Podcasts das #Minas: POTOCAShttps://www.facebook.com/potocaspodcast/,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-139-por-que-criancas-ricas-vao-melhor-no-teste-do-marshmallow/,Why Rich Kids Are So Good at the Marshmallow Testhttps://www.theatlantic.com/family/archive/2018/06/marshmallow-test/561779/,1975: Cognitive Appraisals and Transformations in Delay Behaviorhttp://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.336.1423&rep=rep1&type=pdf,2018: Revisiting the Marshmallow Testhttp://journals.sagepub.com/doi/pdf/10.1177/0956797618761661,Video: The Marshmallow Study Revisitedhttps://www.youtube.com/watch?v=JsQMdECFnUQ,Levantamento revela imediatismo e baixa tendência a poupança do brasileirohttps://www1.folha.uol.com.br/mercado/2017/12/1942232-levantamento-revela-imediatismo-e-baixa-tendencia-a-poupanca-do-brasileiro.shtml,Naruhodo #100: A biologia pode explicar a sua posição política?https://www.b9.com.br/79834/naruhodo-100-a-biologia-pode-explicar-a-sua-posicao-politica/,Podcasts das #Minas: O PÓDIO É DELAShttps://www.mixcloud.com/discover/o-p%C3%B3dio-%C3%A9-delas/,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-138-o-que-e-bruxismo-do-sono/,Polysomnographic study of the prevalence of sleep bruxism in a population samplehttps://www.ncbi.nlm.nih.gov/pubmed/23690359,Podcasts das #Minas: CHÁ COM RAPADURAhttps://chacomrapadura.com/,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-137-o-experimento-da-prisao-de-stanford-e-uma-fraude/,The Stanford Prison Experiment was massively influential. We just learned it was a fraud.https://www.vox.com/2018/6/13/17449118/stanford-prison-experiment-fraud-psychology-replicationO influente Experimento da Prisão de Stanford foi manipuladohttps://hypescience.com/o-influente-experimento-da-prisao-de-stanford-foi-manipulado/The Lifespan of a Liehttps://medium.com/s/trustissues/the-lifespan-of-a-lie-d869212b1f62On rethinking the psychology of tyranny: The BBCprison studyhttp://www.bbcprisonstudy.org/pdfs/BJSP%20(2006)%20Zimbardo%20commentary.pdfPodcasts das #Minas: FANFICAST – Ana Leme e Nana Castrohttp://fanficast.com.br========,APOIA.SE,Você sabia que pode ajudar a manter oNaruhodono ar?,"Ao contribuir, você pode ter acesso ao grupo fechado no Facebook e receber conteúdos exclusivos.",Acesse:apoia.se/naruhodopodcast,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=1#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=24#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=22#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=23#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=26#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=27#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=28#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=35#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-135-como-eu-sei-que-voce-e-voce-e-nao-eu-parte-1-de-2/,Podcasts das #Minas: Ponto G – Ira Crofthttp://www.mundofreak.com.br/categoria/podcast/ponto-g/,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-134-bebida-alcoolica-aumenta-a-longevidade-mais-que-exercicio-fisico/,Podcasts das #Minas: Baseado em Fatos Surreais – Marcela Ponce de Leonhttp://www.bfsurreais.com.br/The 90+ Study Finds Link Between Moderate Alcohol Consumption And Longevityhttp://www.mind.uci.edu/90-study-finds-link-moderate-alcohol-consumption-longevity/Exemplo gringo da proliferação da bobagem: 9gaghttps://9gag.com/gag/a5onKLEExemplo brazuca da proliferação da bobagem: Mundo Estranhohttps://mundoestranho.abril.com.br/blog/contando-ninguem-acredita/beber-todo-dia-e-a-chave-para-chegar-aos-90-anos-diz-estudo/,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-133-os-seres-humanos-podem-ser-multitarefas/,Podcasts das #Minas: Chá com Rapadurahttps://chacomrapadura.com/,Multitasking: Switching costshttp://www.apa.org/research/action/multitask.aspx,Distracted Driving and Risk of Road Crashes among Novice and Experienced Drivershttps://www.nejm.org/doi/full/10.1056/NEJMsa1204142,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-132-de-onde-surgiu-o-conceito-de-nomes-proprios/,Podcasts das #Minas: Ponto G – Ira Crofthttp://www.mundofreak.com.br/categoria/podcast/ponto-g/Homo Sapiens – Yuval Noah Hararihttps://goo.gl/oSJKp6Kushimhttp://phenomena.nationalgeographic.com/files/2015/08/ms1717_1.jpgBottlenose dolphins can use learned vocal labels to address each otherhttp://www.pnas.org/content/110/32/13216,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-131-o-que-e-asmr/,Podcasts das #Minas: É PAU É PEDRA – Débora Veiga Ruizhttp://epauepedra.com.br/Naruhodo #57 – Por que a gente se arrepia?https://www.b9.com.br/71238/naruhodo-57-por-que-gente-se-arrepia/Naruhodo #74 – Por que algumas músicas nos arrepiam?https://www.b9.com.br/73856/naruhodo-74-por-que-algumas-musicas-nos-arrepiam/“Oddly IKEA”: IKEA ASMRhttps://www.youtube.com/watch?v=uLFaj3Z_tWw,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-130-por-que-fazemos-caretas-quando-executamos-algumas-tarefas/,Podcasts das #Minas: Apenã – Ana Rosahttps://medium.com/apenãImagem: Homúnculoshttps://makezine.com/wp-content/uploads/2014/06/homunculus.jpgNaruhodo #85 – Por que é tão difícil parar de fumar?https://www.b9.com.br/75636/naruhodo-85-por-que-e-tao-dificil-parar-de-fumar/Naruhodo #109 – O cérebro humano é um computador?https://www.b9.com.br/83321/naruhodo-109-o-cerebro-humano-e-um-computador/Naruhodo #67 – Como funciona o cérebro quando conversamos com nós mesmos?https://www.b9.com.br/72717/naruhodo-67-como-funciona-o-cerebro-quando-conversamos-com-nos-mesmos/Amazing DBS Before & After | 225-769-2200 | Baton Rouge Parkinson’s Specialistshttps://www.youtube.com/watch?v=wZZ4Vf3HinA,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-129-sono-polifasico-funciona-segundo-a-ciencia/,"Podcasts das #Minas: Olhares – Aline, Louise, Ligia e Marcondeshttps://olharespodcast.com.br",,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-128-e-possivel-matar-uma-bacteria-com-as-maos/,Podcasts das #Minas: Apenã – Ana Rosa,https://medium.com/apenã,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-127-por-que-temos-pintas-em-nosso-corpo/,Podcasts das #Minas: É PAU É PEDRA – Débora Veiga Ruizhttp://epauepedra.com.br/,Naruhodo #59 – Roupa com proteção solar funciona? – B9https://www.b9.com.br/71453/naruhodo-59-roupa-com-protecao-solar-funciona/,Naruhodo #81 – Por que ficamos com cabelos brancos?https://www.b9.com.br/74909/naruhodo-81-por-que-ficamos-com-cabelos-brancos/,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-126-desafio-naruhodo-qual-a-resposta-para-o-problema-do-prisioneiro/,Five Finger Death Punch – Coming Downhttps://www.youtube.com/watch?v=ptzzU7jFQwo,Naruhodo #42 – Cirandas infantis giram sempre na mesma direção?https://www.b9.com.br/68832/naruhodo-42-cirandas-infantis-giram-sempre-na-mesma-direcao/,Naruhodo #94 – O que é o Teorema de Bayes? (E o que horóscopo tem a ver com isso?)https://www.b9.com.br/78405/naruhodo-94-o-que-e-o-teorema-de-bayes-e-o-que-horoscopo-tem-a-ver-com-isso/,Naruhodo #98 – Por que precisamos falar sobre suicídio?https://www.b9.com.br/79155/naruhodo-98-por-que-precisamos-falar-sobre-suicidio/,Naruhodo #103 – Testes de personalidade funcionam?https://www.b9.com.br/80590/naruhodo-103-testes-de-personalidade-funcionam/,Naruhodo #106 – Hipnose funciona? – Parte 1 de 2https://www.b9.com.br/81140/naruhodo-106-hipnose-funciona-parte-1-de-2/,Naruhodo #107 – Hipnose funciona? – Parte 2 de 2https://www.b9.com.br/81509/naruhodo-107-hipnose-funciona-parte-2-de-2/,Naruhodo #109 – O cérebro humano é um computador?https://www.b9.com.br/83321/naruhodo-109-o-cerebro-humano-e-um-computador/,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-125-por-que-algumas-pessoas-passam-mal-ao-ver-sangue/,Podcasts das #Minas: FANFICAST – Ana Leme e Nana Castrohttp://fanficast.com.br,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-124-reiki-funciona-segundo-a-ciencia/,#OPodcastÉDelas2018http://opodcastedelas.com.br/,Movimento #MulheresPodcastershttps://twitter.com/hashtag/mulherespodcasters,Podcast Mamiloshttp://mamilos.b9.com.br/,Use of Alternative Medicine for Cancer and Its Impact on Survivalhttps://academic.oup.com/jnci/article/110/1/121/4064136,Alternative medicine kills cancer patientshttps://sciencebasedmedicine.org/alternative-medicine-kills-cancer-patients/,A Systematic Review of the Therapeutic Effects of Reikihttps://www.liebertpub.com/doi/pdf/10.1089/acm.2009.0036,Effects of reiki in clinical practice: a systematic review of randomised clinical trialshttps://www.ncbi.nlm.nih.gov/pubmed/18410352,"Reiki therapy for postoperative oral pain in pediatric patients: pilot data from a double-blind, randomized clinical trialhttps://www.ncbi.nlm.nih.gov/pubmed/24439640",Nerdcast #365 – Quantificando a Física Quânticahttps://jovemnerd.com.br/?podcast=nerdcast-365-quantificando-a-fisica-quantica,Primata Falante – O que NÃO É a Física Quânticahttps://www.youtube.com/watch?v=4rNI2esH1EE,Naruhodo #54 – Como funciona o efeito placebo?https://www.b9.com.br/70855/naruhodo-54-como-funciona-o-efeito-placebo/,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-123-o-que-e-e-como-funciona-o-sonho-lucido/,Podcasts das #Minas: O QUE ASSISTIR – Priscila Armanihttp://oqueassistir.com.br,Artigo: “Induction of self awareness in dreams through frontal low current stimulation of gamma activity”https://www.nature.com/articles/nn.3719,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-122-qual-a-importancia-do-estudo-de-tardigrados-em-nossas-vidas-opodcastedelas2018/,#OPodcastÉDelas2018http://opodcastedelas.com.br/,Movimento #MulheresPodcastershttps://twitter.com/hashtag/mulherespodcasters,Baseado em Fatos Surreais – Marcela Ponce de Leonhttp://www.bfsurreais.com.br/,Ponto G – Ira Crofthttp://www.mundofreak.com.br/categoria/podcast/ponto-g/,Econectando – Erika Santoshttp://econectando.com.br/,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=1#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=25#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=23#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=24#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=27#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=28#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=29#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo?pagina=35#anchor-tabs,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-121-e-mito-ou-verdade-que-usamos-apenas-10-do-cerebro/,Podcasts das #Minas: Chá com Rapadurahttps://chacomrapadura.com/,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-120-comer-iodo-durante-a-gravidez-aumenta-o-qi-do-bebe/,Podcasts das #Minas: As Mathildashttp://cinemacao.com/category/as-mathildas/,Effect of inadequate iodine status in UK pregnant women on cognitive outcomes in their children: results from the Avon Longitudinal Study of Parents and Children (ALSPAC)http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(13)60436-5/fulltext,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-119-estralar-os-dedos-faz-mal-e-outras-rapidinhas-do-naruhodo/,Podcasts das #Minas: Ponto G – Ira Crofthttp://www.mundofreak.com.br/categoria/podcast/ponto-g/,Ressonância magnética do estralar de ossoshttps://www.youtube.com/watch?v=0hmWiDTA-xE,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-118-como-se-preve-a-probabilidade-de-chuva/,Podcasts das #Minas: PDQ – Pergunta De Quinta – Mona MotterleSAC Feminista e PDQ Veganistahttps://open.spotify.com/show/7wpw0VXhWurAofD2zeJgsm,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-117-por-que-gravidas-tem-desejos-de-comer-alimentos-especificos/,Podcasts das #Minas: Apenã – Ana Rosahttps://medium.com/apenã,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-116-razao-e-emocao-estao-em-lados-diferentes-do-cerebro/,Two astonishingly different persons inhabit our headshttp://www.nytimes.com/1973/09/09/archives/we-are-leftbrained-or-rightbrained-two-astonishingly-different.html,Comercial do Honda Fit 2015: Cérebrohttps://www.youtube.com/watch?v=X1VbAkqJtIs,"Podcasts das #Minas: Olhares – Aline, Louise, Ligia e Marcondeshttps://olharespodcast.com.br",,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-115-por-que-precisamos-falar-sobre-a-febre-amarela/,Naruhodo #32 – Por que precisamos falar urgentemente sobre a Chikungunya?https://www.b9.com.br/68146/naruhodo-32-por-que-precisamos-falar-urgentemente-sobre-chikungunya/,Febre Amarela | Notícias da Garagemhttps://www.youtube.com/watch?v=70F65WkSOlo,Podcasts das #Minas: Baseado em Fatos Surreais – Marcela Ponce de Leonhttp://www.bfsurreais.com.br/,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-114-por-que-passaros-nao-tem-medo-de-altura/,,,,,,,,,,,,,,,,
https://www.b9.com.br/shows/naruhodo/naruhodo-113-por-que-as-pessoas-sao-destras-ou-canhotas/,Ontogenesis of Lateralizationhttps://goo.gl/vdha38,,,,,,,,,,,,,,,
